44.7715736041,167.0
91.3340101523,168.0
132.523857868,169.0
179.086294416,170.0
1.79086294416,171.0
8.95431472081,172.0
14.3269035533,173.0
17.9086294416,174.0
21.4903553299,175.0
0.0,176.0
0.0,177.0
0.0,178.0
0.0,179.0
0.0,180.0
0.0,181.0
0.0,182.0
0.0,183.0
0.0,184.0
0.0,185.0
0.0,186.0
0.0,187.0
1.79086294416,188.0
32.2355329949,189.0
137.896446701,190.0
64.4710659898,191.0
231.021319797,192.0
379.662944162,193.0
456.670050761,194.0
487.114720812,195.0
0.0,196.0
0.0,197.0
0.0,198.0
0.0,199.0
0.0,200.0
0.0,201.0
0.0,202.0
0.0,203.0
0.0,204.0
0.0,205.0
0.0,206.0
0.0,207.0
0.0,208.0
0.0,209.0
0.0,210.0
0.0,211.0
0.0,212.0
0.0,213.0
3.58172588832,214.0
14.3269035533,215.0
3.58172588832,216.0
14.3269035533,217.0
35.8172588832,218.0
60.8893401015,219.0
91.3340101523,220.0
1.79086294416,221.0
12.5360406091,222.0
32.2355329949,223.0
57.3076142132,224.0
87.752284264,225.0
3.58172588832,226.0
14.3269035533,227.0
30.4446700508,228.0
68.0527918782,229.0
123.569543147,230.0
5.37258883249,231.0
17.9086294416,232.0
25.0720812183,233.0
25.0720812183,234.0
10.745177665,235.0
189.831472081,236.0
501.441624365,237.0
675.155329949,238.0
771.861928934,239.0
856.03248731,240.0
0.0,241.0
0.0,242.0
1.79086294416,243.0
1.79086294416,244.0
1.79086294416,245.0
0.0,246.0
0.0,247.0
0.0,248.0
0.0,249.0
0.0,250.0
0.0,251.0
0.0,252.0
0.0,253.0
0.0,254.0
0.0,255.0
0.0,256.0
0.0,257.0
0.0,258.0
0.0,259.0
82.3796954315,260.0
202.36751269,261.0
580.239593909,262.0
709.181725888,263.0
725.299492386,264.0
716.345177665,265.0
0.0,266.0
0.0,267.0
0.0,268.0
0.0,269.0
0.0,270.0
0.0,271.0
0.0,272.0
0.0,273.0
0.0,274.0
0.0,275.0
0.0,276.0
0.0,277.0
0.0,278.0
17.9086294416,279.0
478.160406091,280.0
39.3989847716,281.0
39.3989847716,282.0
50.1441624365,283.0
64.4710659898,284.0
75.2162436548,285.0
0.0,286.0
0.0,287.0
0.0,288.0
0.0,289.0
1.79086294416,290.0
0.0,291.0
0.0,292.0
0.0,293.0
0.0,294.0
0.0,295.0
0.0,296.0
0.0,297.0
0.0,298.0
146.850761421,299.0
780.816243655,300.0
5.37258883249,301.0
3.58172588832,302.0
3.58172588832,303.0
5.37258883249,304.0
8.95431472081,305.0
0.0,306.0
0.0,307.0
0.0,308.0
0.0,309.0
0.0,310.0
0.0,311.0
0.0,312.0
5.37258883249,313.0
8.95431472081,314.0
12.5360406091,315.0
0.0,316.0
0.0,317.0
3.58172588832,318.0
10.745177665,319.0
21.4903553299,320.0
0.0,321.0
3.58172588832,322.0
10.745177665,323.0
19.6994923858,324.0
37.6081218274,325.0
1.79086294416,326.0
8.95431472081,327.0
21.4903553299,328.0
42.9807106599,329.0
69.8436548223,330.0
3.58172588832,331.0
17.9086294416,332.0
46.5624365482,333.0
94.9157360406,334.0
159.38680203,335.0
10.745177665,336.0
32.2355329949,337.0
50.1441624365,338.0
60.8893401015,339.0
68.0527918782,340.0
0.0,341.0
0.0,342.0
0.0,343.0
0.0,344.0
0.0,345.0
0.0,346.0
0.0,347.0
0.0,348.0
0.0,349.0
0.0,350.0
0.0,351.0
0.0,352.0
0.0,353.0
0.0,354.0
0.0,355.0
0.0,356.0
0.0,357.0
0.0,357.0
25.0720812183,358.0
548.004060914,359.0
327.727918782,360.0
327.727918782,361.0
327.727918782,362.0
327.727918782,363.0
327.727918782,364.0
327.727918782,365.0
327.727918782,366.0
327.727918782,367.0
327.727918782,368.0
327.727918782,369.0
327.727918782,370.0
327.727918782,371.0
327.727918782,372.0
508.605076142,373.0
417.27106599,374.0
39.3989847716,375.0
250.720812183,376.0
565.912690355,377.0
1015.41928934,378.0
1423.73604061,379.0
7.16345177665,380.0
26.8629441624,381.0
41.1898477157,382.0
48.3532994924,383.0
51.9350253807,384.0
0.0,385.0
0.0,386.0
7.16345177665,387.0
5.37258883249,388.0
3.58172588832,389.0
0.0,390.0
0.0,391.0
0.0,392.0
0.0,393.0
0.0,394.0
5.37258883249,395.0
12.5360406091,396.0
146.850761421,397.0
444.134010152,398.0
779.025380711,399.0
23.2812182741,400.0
66.261928934,401.0
93.1248730964,402.0
103.870050761,403.0
93.1248730964,404.0
0.0,405.0
3.58172588832,406.0
7.16345177665,407.0
7.16345177665,408.0
7.16345177665,409.0
0.0,410.0
0.0,411.0
0.0,412.0
0.0,413.0
0.0,414.0
0.0,415.0
0.0,416.0
0.0,417.0
0.0,418.0
0.0,419.0
0.0,420.0
0.0,421.0
0.0,422.0
0.0,423.0
0.0,424.0
0.0,425.0
0.0,426.0
0.0,427.0
0.0,428.0
0.0,429.0
0.0,430.0
0.0,431.0
5.37258883249,432.0
14.3269035533,433.0
16.1177664975,434.0
0.0,435.0
0.0,436.0
0.0,437.0
0.0,438.0
0.0,439.0
0.0,440.0
0.0,441.0
0.0,442.0
0.0,443.0
0.0,444.0
0.0,445.0
0.0,446.0
1.79086294416,447.0
10.745177665,448.0
26.8629441624,449.0
